aX,aY,aZ,gX,gY,gZ
0.870,0.043,-0.011,-85.571,-8.728,-175.903
0.745,-0.057,0.028,-87.891,9.949,-180.359
0.604,-0.072,0.102,-89.478,29.419,-187.927
0.481,-0.051,0.195,-93.628,46.997,-196.594
0.347,-0.017,0.295,-104.126,62.683,-207.825
0.198,0.059,0.459,-122.986,76.477,-221.313
0.006,0.100,0.621,-146.118,83.008,-232.971
-0.126,0.091,0.743,-169.861,81.787,-239.502
-0.265,0.044,0.848,-188.965,80.994,-246.155
-0.384,-0.057,0.951,-199.036,82.336,-253.235
-0.482,-0.162,1.034,-195.251,82.764,-260.986
-0.577,-0.197,1.126,-180.237,85.327,-271.606
-0.714,-0.146,1.252,-161.072,91.309,-283.691
-0.876,-0.050,1.392,-146.729,95.093,-294.312
-1.031,0.012,1.489,-147.400,89.417,-300.171
-1.115,-0.005,1.527,-163.025,73.792,-305.481
-1.138,-0.089,1.515,-178.345,53.040,-313.782
-1.130,-0.209,1.465,-181.458,34.851,-318.848
-1.113,-0.315,1.415,-165.222,23.499,-317.566
-1.128,-0.334,1.373,-132.874,19.165,-315.430
-1.117,-0.239,1.361,-99.182,17.456,-316.650
-1.115,-0.079,1.337,-76.904,14.771,-321.289
-1.127,0.066,1.264,-70.068,9.705,-324.829
-1.131,0.200,1.213,-73.181,2.686,-325.500
-1.158,0.295,1.176,-77.637,-3.967,-321.167
-1.178,0.335,1.128,-80.139,-12.390,-311.829
-1.156,0.299,1.069,-77.698,-23.682,-297.241
-1.151,0.203,0.995,-67.505,-30.945,-276.367
-1.166,0.074,0.950,-47.729,-27.771,-251.282
-1.175,-0.020,0.959,-23.743,-18.311,-229.187
-1.186,-0.103,0.990,-5.676,-8.667,-213.806
-1.179,-0.178,1.005,-0.977,-3.113,-206.726
-1.145,-0.205,1.029,-6.653,-2.563,-209.717
-1.104,-0.168,1.051,-17.822,-4.822,-219.543
-1.064,-0.087,1.078,-26.550,-11.047,-230.713
-1.021,0.025,1.075,-29.175,-21.545,-238.403
-0.986,0.156,1.021,-28.503,-32.654,-242.615
-0.965,0.284,0.946,-25.452,-42.603,-242.004
-0.954,0.401,0.855,-17.639,-49.377,-234.253
-0.946,0.481,0.773,-6.836,-52.551,-218.018
-0.946,0.513,0.711,4.211,-53.040,-196.594
-0.949,0.489,0.656,14.282,-52.307,-172.180
-0.938,0.437,0.618,22.034,-51.758,-151.550
-0.923,0.396,0.603,26.489,-50.293,-137.390
-0.903,0.368,0.591,27.954,-49.072,-128.296
-0.878,0.361,0.572,25.024,-50.049,-122.070
-0.848,0.376,0.561,20.752,-52.063,-116.150
-0.821,0.396,0.544,16.724,-53.955,-107.178
-0.793,0.393,0.515,13.550,-56.030,-95.154
-0.770,0.367,0.490,12.939,-55.664,-81.299
-0.770,0.327,0.478,17.090,-50.293,-68.787
-0.764,0.295,0.489,22.949,-43.701,-60.181
-0.751,0.276,0.501,27.588,-38.025,-54.932
-0.738,0.260,0.505,29.236,-33.081,-54.443
-0.721,0.271,0.527,29.724,-28.320,-56.946
-0.723,0.314,0.593,28.137,-24.048,-59.875
-0.715,0.353,0.656,23.743,-24.475,-60.669
-0.715,0.388,0.690,17.090,-29.785,-58.105
-0.709,0.390,0.690,10.437,-36.438,-52.124
-0.706,0.358,0.652,5.371,-42.419,-43.274
-0.681,0.321,0.600,4.517,-46.875,-33.813
-0.674,0.241,0.528,7.812,-45.959,-26.550
-0.665,0.235,0.522,11.780,-41.504,-24.658
-0.658,0.235,0.513,12.146,-34.546,-23.071
-0.665,0.238,0.534,11.902,-26.306,-22.644
-0.674,0.260,0.590,13.611,-19.470,-23.376
-0.692,0.302,0.659,15.259,-15.381,-23.560
-0.707,0.355,0.710,12.878,-15.625,-23.010
-0.724,0.388,0.731,6.287,-18.127,-21.667
-0.739,0.403,0.746,-1.831,-21.790,-18.982
-0.743,0.409,0.731,-7.935,-24.841,-14.954
-0.752,0.406,0.729,-9.766,-25.513,-9.644
-0.758,0.401,0.719,-7.874,-24.536,-4.822
-0.766,0.389,0.690,-6.409,-22.400,-1.038
-0.757,0.375,0.655,-6.836,-20.142,2.136
-0.747,0.339,0.631,-7.568,-15.991,4.089

-1.566,0.488,0.674,35.889,75.073,120.422
-1.645,0.529,0.771,33.997,86.609,140.381
-1.742,0.565,0.866,28.198,92.468,160.645
-1.837,0.611,0.922,21.240,91.858,179.687
-1.937,0.661,0.924,16.479,86.121,199.097
-2.068,0.717,0.851,17.395,78.186,219.788
-2.217,0.815,0.742,22.583,72.144,241.394
-2.458,0.957,0.592,27.527,69.763,263.489
-2.717,1.157,0.496,29.907,70.557,285.034
-2.775,1.400,0.531,28.992,74.890,308.289
-2.637,1.546,0.737,30.884,83.618,341.553
-2.418,1.529,0.996,43.457,89.417,386.353
-2.193,1.439,1.273,70.251,84.778,435.303
-1.996,1.336,1.557,106.567,65.002,477.722
-1.850,1.269,1.772,140.137,25.940,508.911
-1.665,1.227,1.800,160.706,-32.837,526.489
-1.485,1.205,1.661,164.673,-99.854,528.381
-1.250,1.186,1.415,156.006,-158.142,520.325
-0.995,1.195,1.095,143.372,-200.500,508.850
-0.729,1.161,0.804,134.216,-222.412,501.160
-0.464,1.099,0.630,135.559,-225.281,499.329
-0.264,0.975,0.595,148.987,-213.562,501.770
-0.037,0.822,0.615,171.692,-203.735,505.188
0.229,0.703,0.616,203.857,-202.087,506.714
0.385,0.581,0.658,236.755,-196.167,506.226
0.576,0.425,0.792,257.568,-180.115,496.521
0.743,0.277,1.031,256.348,-159.058,473.511
0.750,0.056,1.159,234.741,-135.132,440.186
0.892,-0.056,1.234,202.698,-119.751,398.804
1.098,-0.073,1.218,173.279,-105.896,351.196
1.338,0.028,1.128,154.419,-85.754,302.979
1.615,0.160,1.060,140.808,-63.599,259.277
1.934,0.224,1.152,125.122,-38.818,220.520
2.098,0.258,1.350,108.215,-11.108,177.856
2.113,0.246,1.511,91.309,13.367,124.512
2.047,0.251,1.652,74.280,25.146,57.922
2.036,0.410,1.708,60.242,18.127,-16.174
2.004,0.651,1.623,39.917,-3.723,-84.290
1.962,0.878,1.303,9.216,-32.898,-132.385
1.912,0.925,0.896,-27.710,-60.059,-156.250
1.789,0.859,0.501,-66.040,-76.477,-165.710
1.646,0.651,0.209,-93.201,-74.463,-167.358
1.491,0.444,0.024,-107.056,-54.443,-167.236
1.329,0.230,-0.025,-108.154,-23.865,-162.964
1.167,0.060,0.013,-100.037,10.071,-157.776
1.009,-0.013,0.185,-89.600,41.016,-157.227
0.821,-0.055,0.389,-81.421,65.674,-156.982
0.616,-0.134,0.525,-82.275,80.627,-157.959
0.443,-0.195,0.587,-98.022,87.097,-165.833
0.283,-0.251,0.616,-126.343,93.506,-179.993
0.138,-0.315,0.593,-159.668,99.548,-199.097
0.069,-0.327,0.544,-189.880,104.431,-219.299
0.048,-0.291,0.526,-206.543,111.877,-236.816
-0.007,-0.202,0.604,-204.407,123.413,-246.521
-0.121,-0.120,0.780,-185.303,136.536,-243.164
-0.264,-0.128,0.995,-159.363,145.874,-224.976
-0.407,-0.244,1.194,-136.780,149.597,-202.881
-0.563,-0.429,1.330,-127.686,148.193,-191.467
-0.722,-0.581,1.384,-137.146,143.799,-198.853
-0.849,-0.643,1.406,-161.438,137.634,-226.013
-0.901,-0.602,1.421,-185.242,128.723,-260.132
-0.919,-0.474,1.443,-189.392,118.042,-286.865
-0.883,-0.288,1.451,-170.898,106.567,-300.232
-0.857,-0.118,1.474,-139.954,95.703,-295.776
-0.883,-0.014,1.532,-110.046,88.318,-278.931
-0.914,-0.005,1.579,-87.585,82.031,-257.629
-0.928,-0.073,1.599,-74.219,73.975,-240.356
-0.932,-0.148,1.589,-66.345,64.026,-232.605
-0.924,-0.195,1.535,-62.622,51.147,-232.666
-0.884,-0.201,1.454,-61.951,36.194,-237.488
-0.855,-0.187,1.354,-62.012,23.987,-242.981
-0.832,-0.145,1.243,-60.913,14.648,-247.681
-0.795,-0.065,1.138,-58.838,7.263,-250.305
-0.802,0.018,1.061,-57.556,5.615,-250.366
-0.809,0.086,1.028,-57.922,7.874,-248.718
-0.806,0.135,1.019,-58.777,9.460,-245.667
-0.809,0.165,1.037,-58.167,10.986,-240.173
-0.827,0.171,1.069,-54.077,13.245,-232.788
-0.848,0.160,1.115,-47.424,11.597,-223.450
-0.857,0.129,1.155,-38.818,3.357,-213.989
-0.855,0.098,1.155,-29.236,-8.728,-206.848
-0.829,0.077,1.090,-21.057,-22.522,-203.552
-0.798,0.083,0.991,-17.578,-33.691,-204.468
-0.761,0.107,0.897,-18.921,-38.696,-207.581
-0.750,0.165,0.832,-23.560,-36.865,-211.182
-0.756,0.231,0.791,-31.555,-32.654,-212.463
-0.765,0.275,0.761,-41.443,-30.579,-208.679
-0.763,0.288,0.724,-47.852,-30.396,-200.012
-0.775,0.282,0.724,-45.288,-30.334,-186.523
-0.784,0.263,0.757,-32.837,-30.762,-169.678
-0.786,0.255,0.786,-13.123,-34.058,-150.757
-0.784,0.239,0.802,6.775,-38.940,-133.850
-0.779,0.226,0.796,20.935,-43.579,-121.216
-0.756,0.219,0.771,24.292,-48.340,-114.685
-0.736,0.223,0.728,17.639,-51.270,-112.915
-0.713,0.234,0.681,6.165,-52.246,-113.220
-0.686,0.241,0.645,-4.456,-48.828,-113.098
-0.663,0.248,0.644,-11.841,-42.236,-111.938
-0.650,0.270,0.673,-12.207,-34.546,-108.337
-0.641,0.297,0.710,-3.601,-29.114,-100.830
-0.630,0.337,0.782,11.108,-26.794,-89.172
-0.638,0.355,0.870,24.536,-29.541,-75.745
-0.646,0.319,0.888,29.663,-37.903,-64.087
-0.644,0.279,0.876,26.489,-51.575,-57.800
-0.633,0.235,0.806,18.005,-63.538,-56.091
-0.629,0.216,0.739,10.254,-69.763,-57.800
-0.622,0.222,0.679,4.883,-72.205,-60.364
-0.632,0.246,0.628,2.319,-69.702,-61.768
-0.638,0.270,0.576,2.319,-62.988,-61.584
-0.671,0.297,0.559,3.784,-53.650,-60.486
-0.680,0.340,0.573,6.653,-45.715,-57.373
-0.699,0.383,0.616,10.620,-37.170,-51.270
-0.719,0.410,0.681,13.611,-30.212,-43.152
-0.746,0.398,0.749,14.038,-26.245,-35.583
-0.765,0.360,0.791,11.230,-25.391,-30.518
-0.765,0.312,0.819,8.667,-26.611,-28.625
-0.774,0.297,0.812,7.874,-29.480,-29.480
-0.770,0.309,0.783,8.057,-31.616,-31.067
-0.758,0.321,0.752,7.568,-31.067,-30.945

-1.152,0.599,0.888,4.883,64.148,42.297
-1.241,0.655,0.880,18.616,68.481,65.613
-1.332,0.646,0.894,29.114,74.585,93.201
-1.440,0.594,0.920,34.485,81.360,118.591
-1.526,0.566,0.965,36.926,87.708,138.428
-1.628,0.589,1.072,36.621,93.262,154.663
-1.736,0.610,1.227,32.471,95.154,170.959
-1.828,0.632,1.375,25.574,89.539,189.026
-1.911,0.658,1.450,22.949,75.745,208.313
-2.015,0.728,1.430,32.654,58.411,231.201
-2.132,0.860,1.338,53.040,40.955,259.766
-2.228,0.979,1.264,77.576,25.269,292.725
-2.340,1.097,1.198,95.703,12.756,324.219
-2.457,1.218,1.182,100.769,6.348,346.680
-2.450,1.318,1.307,95.398,2.747,361.633
-2.403,1.386,1.509,88.440,1.526,373.474
-2.367,1.488,1.752,90.881,-5.127,388.062
-2.320,1.563,1.910,107.056,-28.137,407.715
-2.188,1.661,2.009,133.057,-67.749,429.504
-1.992,1.766,2.076,160.034,-113.708,447.327
-1.695,1.825,2.082,176.697,-161.926,458.130
-1.358,1.852,1.976,181.519,-207.214,459.595
-1.040,1.811,1.781,174.805,-241.516,456.238
-0.738,1.680,1.542,161.255,-263.611,451.782
-0.440,1.528,1.317,146.912,-275.269,446.228
-0.148,1.379,1.139,136.963,-274.841,439.514
0.152,1.267,1.014,136.536,-263.916,431.885
0.477,1.180,0.943,147.034,-243.347,426.208
0.808,1.146,1.000,169.250,-215.576,424.988
1.143,1.087,1.270,199.097,-177.979,426.880
1.375,0.981,1.597,218.262,-141.113,428.711
1.555,0.673,1.754,212.341,-127.319,427.246
1.792,0.349,1.560,179.871,-138.184,410.950
2.135,0.191,1.225,138.245,-145.935,368.591
2.503,0.203,0.869,101.685,-134.827,308.777
2.706,0.369,0.630,77.148,-106.689,247.437
2.714,0.608,0.720,59.509,-79.102,190.491
2.686,0.767,0.705,48.950,-72.021,144.226
2.641,0.854,0.623,41.016,-65.796,112.549
2.559,0.888,0.579,28.809,-59.265,88.013
2.514,0.889,0.444,12.024,-56.091,69.824
2.441,0.876,0.272,-4.761,-52.368,54.565
2.291,0.686,0.159,-18.616,-50.232,43.579
2.111,0.414,0.066,-32.471,-42.847,22.827
1.941,0.194,0.012,-50.659,-25.879,-4.150
1.737,0.004,-0.030,-69.702,-0.122,-29.236
1.539,-0.146,0.042,-79.895,34.119,-52.917
1.353,-0.289,0.197,-74.158,67.139,-68.970
1.209,-0.312,0.426,-58.350,94.055,-80.261
1.027,-0.289,0.686,-45.532,117.737,-87.036
0.839,-0.289,0.887,-50.659,133.240,-94.482
0.678,-0.291,1.024,-76.538,138.794,-106.445
0.500,-0.339,1.094,-115.723,140.320,-123.901
0.358,-0.398,1.108,-152.344,140.198,-146.179
0.243,-0.412,1.123,-176.392,141.785,-171.692
0.102,-0.368,1.166,-181.580,147.400,-194.458
-0.043,-0.345,1.238,-168.762,155.334,-208.679
-0.198,-0.314,1.322,-149.963,163.513,-215.942
-0.388,-0.319,1.407,-136.963,172.607,-221.497
-0.555,-0.350,1.513,-133.728,179.749,-226.379
-0.691,-0.345,1.671,-134.460,180.603,-232.178
-0.792,-0.294,1.785,-133.911,173.645,-236.877
-0.849,-0.236,1.794,-130.432,159.180,-236.267
-0.873,-0.160,1.758,-123.047,142.883,-230.957
-0.896,-0.111,1.713,-112.976,131.653,-222.107
-0.924,-0.115,1.662,-103.882,124.451,-211.731
-0.934,-0.171,1.604,-98.511,117.004,-203.369
-0.926,-0.265,1.558,-97.168,109.253,-201.782
-0.926,-0.352,1.521,-100.281,102.783,-209.045
-0.913,-0.413,1.479,-104.980,96.130,-221.375
-0.912,-0.410,1.438,-105.652,88.928,-233.826
-0.906,-0.356,1.405,-99.243,83.069,-243.774
-0.905,-0.281,1.371,-88.440,76.782,-247.559
-0.893,-0.211,1.323,-78.247,68.359,-246.643
-0.881,-0.146,1.266,-71.228,60.120,-243.347
-0.876,-0.098,1.211,-68.726,54.810,-239.563
-0.870,-0.063,1.181,-70.496,49.255,-237.122
-0.866,-0.073,1.156,-74.280,42.175,-233.948
-0.856,-0.121,1.105,-76.233,33.569,-228.088
-0.848,-0.167,1.047,-72.876,25.879,-222.229
-0.848,-0.182,1.017,-64.148,21.240,-218.201
-0.855,-0.160,1.012,-55.420,18.250,-216.858
-0.861,-0.103,1.021,-51.575,14.648,-217.346
-0.873,-0.053,1.024,-55.054,9.033,-218.140
-0.872,-0.023,1.013,-63.171,1.587,-219.055
-0.871,-0.000,0.973,-70.374,-5.127,-221.313
-0.872,0.044,0.943,-74.341,-10.620,-223.572
-0.885,0.075,0.952,-73.730,-14.771,-223.145
-0.908,0.076,0.948,-69.824,-19.043,-217.590
-0.939,0.029,0.932,-62.683,-21.179,-205.383
-0.959,-0.027,0.937,-52.551,-21.362,-192.383
-0.970,-0.066,0.941,-41.443,-21.423,-183.838
-0.973,-0.073,0.945,-34.607,-22.827,-180.237
-0.958,-0.047,0.942,-35.156,-26.978,-179.443
-0.930,-0.003,0.912,-43.335,-32.654,-179.687
-0.897,0.035,0.862,-54.626,-38.208,-179.138
-0.865,0.097,0.817,-62.866,-43.396,-175.659
-0.828,0.151,0.768,-63.538,-47.302,-167.847
-0.795,0.198,0.719,-57.434,-49.622,-155.518
-0.762,0.219,0.681,-47.424,-50.049,-139.282
-0.736,0.209,0.663,-36.560,-48.523,-121.643
-0.714,0.183,0.654,-26.794,-45.227,-105.530
-0.685,0.146,0.639,-20.325,-42.786,-92.651
-0.646,0.121,0.620,-18.311,-41.199,-84.290
-0.609,0.127,0.619,-20.813,-39.856,-79.102
-0.583,0.152,0.617,-26.917,-39.673,-73.669
-0.546,0.171,0.621,-36.133,-41.321,-66.406
-0.506,0.182,0.626,-44.556,-42.297,-57.007
-0.483,0.187,0.654,-47.913,-40.649,-46.448
-0.485,0.187,0.705,-43.030,-36.072,-33.691
-0.490,0.174,0.759,-30.762,-30.701,-19.653
-0.512,0.158,0.801,-17.517,-26.855,-7.690
-0.532,0.150,0.822,-8.118,-25.574,0.366
-0.545,0.157,0.832,-3.540,-26.428,5.066
-0.553,0.165,0.859,-2.319,-26.855,8.240
-0.573,0.168,0.874,-2.808,-26.428,10.498
-0.587,0.167,0.891,-5.188,-26.001,11.414
-0.608,0.170,0.897,-7.385,-24.963,11.230
-0.623,0.172,0.895,-8.179,-23.254,11.536

-1.262,0.559,0.970,-8.057,62.805,39.001
-1.365,0.554,1.034,-8.484,69.885,55.420
-1.478,0.537,1.072,-12.329,75.317,70.618
-1.544,0.546,1.121,-18.616,79.346,84.106
-1.627,0.597,1.209,-22.827,83.008,98.328
-1.710,0.674,1.290,-17.212,81.604,120.728
-1.776,0.752,1.323,1.099,75.500,154.785
-1.849,0.801,1.315,28.137,67.932,198.486
-1.926,0.784,1.264,55.786,63.293,245.483
-2.052,0.772,1.220,75.623,62.317,285.156
-2.143,0.783,1.156,82.153,63.110,315.796
-2.236,0.804,1.133,75.256,69.214,336.060
-2.239,0.872,1.164,58.838,76.538,345.520
-2.178,1.018,1.231,49.561,80.566,352.600
-2.121,1.228,1.406,65.979,78.674,371.094
-2.081,1.436,1.544,107.849,62.744,402.039
-1.976,1.597,1.569,158.813,29.541,441.467
-1.860,1.704,1.503,202.026,-8.728,478.027
-1.702,1.728,1.359,222.717,-44.006,500.610
-1.486,1.724,1.201,216.858,-70.801,505.432
-1.269,1.711,1.065,188.904,-87.402,495.483
-1.070,1.697,0.936,154.297,-94.482,482.117
-0.846,1.660,0.863,136.292,-98.755,476.562
-0.614,1.601,0.798,157.715,-105.469,487.000
-0.378,1.502,0.722,209.961,-113.037,509.094
-0.058,1.357,0.660,267.578,-120.422,532.715
0.179,1.143,0.562,305.420,-122.131,543.640
0.343,1.016,0.541,301.270,-109.802,528.381
0.600,0.973,0.733,253.296,-80.261,489.807
0.871,0.971,1.018,182.129,-41.016,438.660
1.022,0.949,1.297,125.427,-6.836,395.325
1.199,0.833,1.498,113.831,4.089,373.169
1.550,0.550,1.504,145.264,-16.357,367.126
1.867,0.152,1.332,182.495,-44.189,353.699
2.107,-0.117,1.123,196.716,-63.049,307.312
2.285,-0.145,0.898,183.838,-76.355,223.206
2.418,0.082,0.739,149.109,-84.412,121.887
2.492,0.443,0.641,102.417,-90.393,30.334
2.501,0.753,0.500,55.481,-95.154,-34.302
2.430,0.934,0.306,20.508,-95.337,-67.261
2.295,0.910,0.132,5.127,-91.125,-71.716
2.150,0.746,0.008,5.371,-84.900,-64.209
2.040,0.568,-0.077,10.071,-74.890,-60.059
1.929,0.427,-0.115,10.071,-61.462,-65.674
1.775,0.322,-0.103,2.747,-44.373,-78.979
1.613,0.254,-0.063,-9.888,-24.902,-98.511
1.444,0.197,-0.013,-26.917,-7.263,-121.521
1.259,0.161,0.079,-49.316,10.986,-145.935
1.083,0.132,0.180,-72.449,27.527,-166.382
0.917,0.103,0.267,-91.125,39.734,-178.955
0.771,0.051,0.354,-101.318,51.636,-183.228
0.618,0.049,0.456,-100.037,67.139,-182.922
0.457,-0.001,0.550,-89.844,85.022,-178.772
0.312,-0.032,0.640,-78.735,99.670,-176.208
0.182,-0.056,0.735,-75.989,112.000,-180.908
0.051,-0.056,0.822,-87.952,122.620,-193.176
-0.073,-0.045,0.929,-111.328,128.967,-210.999
-0.187,-0.029,1.031,-138.245,131.287,-228.699
-0.326,-0.018,1.169,-158.752,130.005,-240.845
-0.447,-0.039,1.300,-162.964,124.573,-242.615
-0.543,-0.118,1.367,-150.696,115.234,-233.704
-0.642,-0.209,1.389,-130.737,106.262,-223.083
-0.734,-0.289,1.356,-115.540,98.755,-217.285
-0.842,-0.327,1.303,-114.197,92.896,-221.924
-0.912,-0.342,1.271,-124.939,90.942,-236.450
-0.965,-0.345,1.239,-138.123,90.454,-250.488
-0.967,-0.288,1.231,-142.761,89.600,-259.949
-0.979,-0.182,1.290,-131.348,89.966,-263.672
-1.011,-0.110,1.366,-109.497,88.135,-257.019
-1.024,-0.105,1.400,-85.754,80.811,-241.638
-1.024,-0.148,1.404,-68.542,70.923,-227.600
-1.020,-0.208,1.404,-61.829,62.317,-222.534
-1.004,-0.253,1.383,-66.040,54.321,-227.112
-0.961,-0.269,1.356,-76.721,45.593,-238.342
-0.925,-0.254,1.310,-85.083,38.086,-249.695
-0.919,-0.208,1.275,-87.341,34.241,-257.812
-0.930,-0.131,1.266,-82.703,33.142,-260.742
-0.955,-0.063,1.255,-73.181,30.884,-255.432
-0.968,-0.036,1.220,-62.683,26.306,-245.117
-0.976,-0.036,1.167,-52.856,20.874,-234.009
-0.968,-0.033,1.115,-44.983,15.076,-225.891
-0.939,-0.022,1.074,-41.016,11.780,-221.375
-0.930,0.022,1.066,-40.405,10.254,-219.116
-0.916,0.066,1.062,-42.053,7.385,-216.492
-0.894,0.109,1.056,-45.959,2.258,-211.792
-0.880,0.158,1.076,-50.354,-3.784,-205.933
-0.882,0.140,1.082,-53.284,-7.751,-198.120
-0.898,0.101,1.078,-51.819,-12.085,-187.317
-0.898,0.070,1.055,-46.143,-18.005,-176.514
-0.891,0.050,1.021,-38.147,-23.804,-168.579
-0.871,0.052,0.971,-32.349,-29.724,-162.292
-0.844,0.065,0.907,-30.518,-35.461,-157.227
-0.800,0.091,0.848,-32.166,-40.039,-152.893
-0.774,0.108,0.797,-35.217,-41.443,-148.437
-0.749,0.127,0.776,-38.757,-40.161,-142.151
-0.736,0.106,0.769,-39.856,-37.476,-134.155
-0.723,0.061,0.796,-37.476,-33.936,-128.113
-0.717,0.060,0.835,-32.776,-31.616,-126.038
-0.705,0.084,0.871,-29.175,-32.166,-125.916
-0.696,0.146,0.900,-26.672,-35.522,-123.962
-0.688,0.228,0.915,-24.170,-41.382,-115.845
-0.678,0.275,0.896,-23.376,-49.683,-100.708
-0.667,0.255,0.855,-24.353,-57.678,-82.520
-0.650,0.207,0.807,-23.621,-61.829,-64.880
-0.648,0.162,0.760,-20.874,-60.608,-50.842
-0.664,0.115,0.725,-17.212,-54.382,-41.809
-0.681,0.099,0.716,-15.930,-46.021,-37.964
-0.698,0.111,0.744,-16.357,-38.879,-37.292
-0.714,0.151,0.802,-14.587,-33.569,-36.194
-0.734,0.195,0.879,-7.446,-31.677,-31.372
-0.753,0.232,0.928,2.502,-32.898,-22.705
-0.755,0.244,0.935,11.536,-37.231,-13.123
-0.756,0.231,0.921,15.442,-41.443,-5.371
-0.738,0.189,0.892,14.221,-42.847,-0.854
-0.713,0.158,0.847,9.705,-42.358,-0.732
-0.681,0.152,0.804,5.066,-38.330,-3.418
-0.662,0.180,0.782,2.319,-30.457,-5.737
-0.641,0.225,0.790,2.808,-20.447,-5.981
-0.633,0.259,0.813,5.493,-11.841,-2.686

-1.320,0.493,1.025,27.039,64.758,52.368
-1.450,0.495,1.144,25.696,69.275,71.350
-1.579,0.465,1.257,26.733,65.430,93.079
-1.682,0.435,1.282,31.616,54.688,114.990
-1.778,0.428,1.279,41.382,41.687,137.268
-1.902,0.439,1.232,55.542,32.349,160.828
-2.063,0.508,1.186,69.153,26.489,186.096
-2.258,0.629,1.141,77.393,25.085,212.585
-2.464,0.762,1.109,81.360,25.513,238.159
-2.576,0.915,1.155,82.397,24.658,262.573
-2.616,1.050,1.329,82.214,22.705,289.307
-2.650,1.130,1.553,82.214,17.029,320.374
-2.649,1.166,1.732,88.013,1.160,352.722
-2.613,1.206,1.887,106.750,-24.597,382.812
-2.567,1.272,1.897,132.690,-58.167,409.851
-2.413,1.408,1.846,155.029,-93.323,430.725
-2.125,1.558,1.770,166.443,-127.563,446.655
-1.751,1.705,1.680,166.138,-155.457,460.327
-1.392,1.828,1.682,160.645,-174.561,473.572
-1.055,1.824,1.684,156.799,-190.857,488.159
-0.728,1.719,1.599,160.889,-211.243,503.357
-0.419,1.550,1.431,172.485,-229.187,516.602
-0.161,1.369,1.196,187.683,-241.272,524.597
0.065,1.284,0.970,201.050,-243.347,523.804
0.299,1.264,0.954,208.801,-229.065,515.564
0.429,1.164,1.070,211.975,-197.571,507.141
0.724,1.051,1.217,210.144,-172.668,501.404
1.051,0.843,1.314,206.055,-162.415,495.300
1.345,0.585,1.299,193.115,-155.273,481.262
1.653,0.340,1.222,165.771,-148.621,450.195
1.800,0.147,1.014,133.118,-138.672,402.649
1.753,-0.004,0.691,108.582,-120.850,346.558
1.829,-0.003,0.466,94.543,-96.985,284.790
2.023,0.152,0.406,89.539,-63.416,221.375
2.054,0.367,0.531,83.618,-18.921,162.842
1.996,0.597,0.840,81.421,19.470,109.558
1.911,0.832,1.161,82.275,34.180,62.683
1.828,1.025,1.359,72.510,26.123,29.175
1.753,1.044,1.305,43.396,5.005,2.869
1.707,0.950,1.079,-4.578,-22.705,-23.743
1.718,0.790,0.814,-57.556,-50.171,-52.673
1.770,0.617,0.555,-99.304,-69.458,-80.505
1.787,0.517,0.318,-121.643,-76.416,-100.342
1.713,0.421,0.159,-116.272,-68.848,-108.826
1.629,0.321,0.092,-91.309,-49.805,-106.140
1.493,0.232,0.146,-63.599,-24.597,-101.807
1.342,0.161,0.270,-46.570,-0.488,-100.952
1.188,0.064,0.386,-46.814,16.846,-105.164
1.035,-0.035,0.489,-63.538,30.762,-115.479
0.896,-0.132,0.546,-87.341,41.321,-127.136
0.772,-0.231,0.563,-109.619,48.279,-139.282
0.658,-0.313,0.563,-125.244,58.472,-152.039
0.539,-0.370,0.580,-132.324,72.205,-164.368
0.413,-0.423,0.625,-134.644,87.952,-177.795
0.307,-0.440,0.729,-135.437,104.126,-193.115
0.187,-0.449,0.832,-135.132,119.629,-210.999
0.045,-0.409,0.966,-137.390,134.399,-227.417
-0.127,-0.371,1.106,-142.883,146.973,-242.432
-0.308,-0.348,1.240,-153.015,152.161,-255.859
-0.470,-0.372,1.346,-162.292,150.085,-266.174
-0.595,-0.366,1.475,-163.086,147.339,-271.484
-0.737,-0.366,1.573,-153.259,144.836,-268.982
-0.883,-0.372,1.626,-134.827,141.174,-261.475
-0.992,-0.360,1.630,-113.831,134.766,-254.211
-1.110,-0.332,1.564,-94.299,127.441,-250.366
-1.200,-0.308,1.464,-82.886,121.460,-252.808
-1.234,-0.237,1.391,-84.351,116.028,-259.888
-1.208,-0.175,1.370,-95.581,112.000,-269.409
-1.150,-0.097,1.415,-109.009,109.863,-280.457
-1.098,-0.057,1.435,-117.920,104.004,-286.072
-1.096,-0.038,1.431,-114.868,93.506,-280.640
-1.090,-0.022,1.400,-93.689,81.482,-265.137
-1.076,-0.025,1.345,-67.017,69.763,-246.216
-1.063,-0.064,1.305,-49.805,60.425,-230.164
-1.039,-0.106,1.229,-46.265,53.284,-220.642
-1.012,-0.156,1.199,-52.063,48.950,-218.689
-0.990,-0.172,1.166,-61.523,42.664,-220.886
-0.952,-0.165,1.104,-68.970,39.185,-223.755
-0.923,-0.123,1.094,-70.313,34.119,-225.708
-0.886,-0.047,1.078,-66.284,27.161,-224.976
-0.861,0.032,1.047,-60.486,19.653,-219.177
-0.838,0.079,1.012,-56.641,11.414,-209.534
-0.852,0.069,0.992,-55.481,5.676,-198.120
-0.860,0.025,0.982,-54.749,0.671,-187.744
-0.861,-0.012,0.969,-52.002,-4.333,-181.030
-0.846,-0.035,0.953,-48.279,-9.949,-178.589
-0.825,-0.053,0.921,-45.959,-15.808,-179.260
